Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Total_Amount,Order_Status,Payment_Method
ORD00346,C0420,P058,2025-01-28,6,199.0,5,1134.3,Completed,Card
ORD00815,C0037,P053,2024-02-09,2,499.0,10,898.2,Cancelled,UPI
ORD03206,C0487,P012,2025-03-09,8,44999.0,0,359992.0,Completed,UPI
ORD04815,C0129,P064,2024-06-09,2,1299.0,5,2468.1,Returned,Card
ORD04842,C0062,P032,2025-02-20,10,4999.0,10,44991.0,Completed,Cash
ORD03326,C0452,P019,2024-08-25,5,73999.0,30,258996.5,Completed,Card
ORD04107,C0067,P006,2024-05-02,9,62999.0,0,566991.0,Completed,Cash
ORD02117,C0121,P052,2025-06-14,3,299.0,0,897.0,Completed,UPI
ORD01835,C0129,P011,2025-06-21,5,79999.0,15,339995.75,Completed,UPI
ORD00794,C0163,P086,2025-05-08,2,12999.0,10,23398.2,Completed,Net Banking
ORD04994,C0192,P049,2025-06-25,2,31999.0,15,54398.3,Completed,Card
ORD02675,C0002,P042,2024-02-17,6,9999.0,0,59994.0,Completed,Net Banking
ORD00095,C0496,P019,2025-05-10,6,73999.0,0,443994.0,Completed,Card
ORD03757,C0252,P016,2024-04-23,5,54999.0,20,219996.0,Cancelled,Cash
ORD02892,C0475,P080,2025-03-28,7,299.0,20,1674.4,Completed,Net Banking
ORD02372,C0464,P083,2025-02-06,6,7999.0,5,45594.3,Cancelled,Cash
ORD04376,C0100,P054,2024-11-12,5,1299.0,10,5845.5,Completed,Cash
ORD04474,C0206,P049,2024-08-25,6,31999.0,10,172794.6,Completed,Cash
ORD03229,C0036,P026,2024-08-14,2,3999.0,0,7998.0,Completed,Cash
ORD02854,C0193,P032,2024-10-25,7,4999.0,15,29744.05,Completed,UPI
ORD02913,C0051,P076,2025-04-22,9,299.0,10,2421.9,Completed,Cash
ORD01866,C0489,P018,2024-07-18,7,59900.0,25,314475.0,Completed,Cash
ORD01858,C0473,P065,2024-06-18,1,699.0,0,699.0,Completed,Cash
ORD02646,C0163,P054,2024-08-26,5,1299.0,0,6495.0,Completed,Card
ORD02244,C0094,P045,2025-06-28,9,2999.0,30,18893.7,Completed,Card
ORD02337,C0230,P037,2025-05-18,10,6995.0,0,69950.0,Completed,Net Banking
ORD00951,C0024,P069,2024-08-31,5,14999.0,0,74995.0,Completed,Net Banking
ORD03069,C0233,P084,2025-01-29,1,4999.0,5,4749.05,Returned,UPI
ORD01121,C0269,P065,2024-06-20,3,699.0,0,2097.0,Completed,Cash
ORD02598,C0098,P043,2024-12-11,8,7999.0,0,63992.0,Completed,Card
ORD02205,C0057,P059,2024-03-09,6,3499.0,0,20994.0,Returned,Net Banking
ORD00420,C0439,P067,2025-05-15,4,2499.0,25,7497.0,Completed,Card
ORD00923,C0167,P097,2025-02-13,9,179.0,10,1449.9,Completed,Net Banking
ORD01255,C0277,P069,2024-07-18,1,14999.0,15,12749.15,Pending,UPI
ORD00478,C0114,P025,2025-06-22,9,2499.0,20,17992.8,Pending,Cash
ORD02036,C0437,P038,2024-09-01,4,1995.0,5,7581.0,Completed,Cash
ORD01203,C0467,P018,2025-06-17,4,59900.0,5,227620.0,Pending,UPI
ORD02627,C0259,P009,2024-07-03,3,44999.0,10,121497.3,Completed,Cash
ORD04865,C0137,P006,2025-05-22,1,62999.0,15,53549.15,Completed,Cash
ORD01971,C0100,P024,2024-04-21,5,2499.0,10,11245.5,Completed,Cash
ORD03111,C0004,P011,2024-07-01,1,79999.0,5,75999.05,Pending,Net Banking
ORD04019,C0255,P011,2024-09-23,7,79999.0,30,391995.1,Completed,UPI
ORD02152,C0171,P075,2024-08-29,5,399.0,0,1995.0,Completed,UPI
ORD03688,C0432,P018,2024-03-29,6,59900.0,15,305490.0,Completed,Card
ORD01998,C0487,P015,2025-05-05,7,14999.0,30,73495.1,Completed,Cash
ORD04034,C0036,P095,2025-01-17,9,129.0,25,870.75,Completed,UPI
ORD03055,C0006,P022,2025-01-02,5,12999.0,20,51996.0,Completed,UPI
ORD01249,C0460,P068,2025-06-04,7,34999.0,5,232743.35,Completed,UPI
ORD02193,C0127,P003,2024-12-06,5,39999.0,5,189995.25,Completed,Net Banking
ORD02713,C0348,P045,2025-02-03,7,2999.0,0,20993.0,Completed,Net Banking
ORD00993,C0358,P039,2025-04-26,7,2299.0,10,14483.7,Completed,Card
ORD02191,C0277,P027,2024-11-23,9,2499.0,5,21366.45,Completed,UPI
ORD03763,C0211,P028,2025-05-14,9,1699.0,20,12232.8,Completed,Card
ORD03598,C0344,P032,2025-03-07,1,4999.0,0,4999.0,Completed,Cash
ORD01319,C0155,P065,2024-04-30,4,699.0,20,2236.8,Completed,Cash
ORD01864,C0375,P093,2024-09-30,3,299.0,0,897.0,Pending,UPI
ORD02344,C0435,P030,2024-11-08,1,9999.0,0,9999.0,Cancelled,Net Banking
ORD02450,C0277,P072,2025-02-27,9,499.0,5,4266.45,Completed,UPI
ORD02137,C0020,P004,2024-05-07,3,24999.0,5,71247.15,Cancelled,UPI
ORD01066,C0315,P077,2024-01-06,3,699.0,20,1677.6,Pending,Net Banking
ORD04228,C0136,P034,2025-06-21,8,2499.0,0,19992.0,Completed,UPI
ORD02622,C0339,P017,2024-10-26,1,68999.0,10,62099.1,Completed,Cash
ORD00078,C0022,P001,2025-02-07,9,89999.0,20,647992.8,Cancelled,UPI
ORD02899,C0183,P033,2024-06-25,1,1299.0,10,1169.1,Completed,UPI
ORD01315,C0331,P050,2024-12-04,10,44900.0,25,336750.0,Completed,Net Banking
ORD04902,C0148,P095,2024-09-11,8,129.0,25,774.0,Completed,UPI
ORD00873,C0251,P083,2025-06-05,4,7999.0,0,31996.0,Completed,Net Banking
ORD03851,C0180,P026,2024-11-01,2,3999.0,0,7998.0,Completed,Card
ORD04834,C0317,P034,2024-09-28,8,2499.0,0,19992.0,Completed,Cash
ORD02966,C0257,P077,2025-04-19,8,699.0,10,5032.8,Completed,UPI
ORD03392,C0243,P081,2024-09-05,5,12999.0,30,45496.5,Completed,Card
ORD02561,C0485,P080,2025-02-17,8,299.0,20,1913.6,Completed,Card
ORD04944,C0397,P035,2024-02-24,7,3499.0,30,17145.1,Pending,UPI
ORD02636,C0392,P015,2025-05-20,2,14999.0,0,29998.0,Completed,Net Banking
ORD03531,C0095,P056,2025-03-31,4,699.0,10,2516.4,Completed,UPI
ORD00376,C0199,P043,2024-03-02,5,7999.0,5,37995.25,Completed,UPI
ORD01909,C0119,P041,2024-08-16,8,2999.0,5,22792.4,Completed,Card
ORD04374,C0364,P046,2024-11-17,6,999.0,10,5394.6,Completed,Net Banking
ORD04421,C0371,P008,2025-04-27,5,47999.0,0,239995.0,Completed,UPI
ORD04028,C0053,P065,2025-02-03,10,699.0,5,6640.5,Completed,Net Banking
ORD01605,C0038,P092,2024-07-27,8,275.0,5,2090.0,Completed,Card
ORD01119,C0305,P046,2025-04-30,10,999.0,0,9990.0,Completed,UPI
ORD03678,C0052,P015,2024-05-25,4,14999.0,30,41997.2,Completed,UPI
ORD03491,C0176,P032,2025-02-11,10,4999.0,0,49990.0,Completed,UPI
ORD04911,C0465,P082,2024-02-20,1,24999.0,10,22499.1,Completed,UPI
ORD02959,C0214,P089,2024-05-21,6,499.0,25,2245.5,Completed,Net Banking
ORD01995,C0313,P057,2024-10-12,6,299.0,5,1704.3,Completed,Net Banking
ORD04397,C0471,P054,2024-02-13,1,1299.0,20,1039.2,Completed,UPI
ORD02377,C0271,P030,2025-03-19,9,9999.0,20,71992.8,Completed,Card
ORD01343,C0147,P023,2024-10-12,3,5999.0,25,13497.75,Completed,UPI
ORD00321,C0306,P076,2025-04-01,10,299.0,10,2691.0,Completed,Cash
ORD01620,C0079,P044,2024-09-13,3,4999.0,10,13497.3,Completed,Net Banking
ORD03714,C0027,P002,2024-06-30,1,134999.0,0,134999.0,Pending,UPI
ORD02061,C0108,P068,2024-09-27,5,34999.0,0,174995.0,Completed,UPI
ORD02220,C0296,P086,2024-11-30,3,12999.0,0,38997.0,Completed,UPI
ORD01674,C0074,P070,2024-07-12,2,799.0,0,1598.0,Completed,Cash
ORD00261,C0373,P004,2024-11-22,7,24999.0,10,157493.7,Completed,Cash
ORD04459,C0151,P009,2024-08-29,5,44999.0,0,224995.0,Completed,Card
ORD02040,C0124,P076,2024-04-03,4,299.0,15,1016.6,Completed,Card
ORD00902,C0267,P092,2024-08-22,5,275.0,30,962.5,Cancelled,Net Banking
ORD03745,C0246,P004,2024-09-13,7,24999.0,10,157493.7,Completed,Net Banking
ORD02027,C0215,P097,2024-05-13,6,179.0,20,859.2,Completed,UPI
ORD04235,C0148,P003,2024-03-03,5,39999.0,15,169995.75,Completed,Card
ORD01918,C0219,P027,2024-06-16,6,2499.0,0,14994.0,Pending,UPI
ORD01829,C0492,P004,2024-09-06,2,24999.0,15,42498.3,Pending,UPI
ORD01574,C0142,P073,2024-09-15,1,299.0,25,224.25,Completed,Cash
ORD04436,C0193,P001,2025-06-26,6,89999.0,10,485994.6,Completed,UPI
ORD04209,C0166,P071,2024-10-15,5,499.0,5,2370.25,Completed,UPI
ORD00225,C0080,P013,2024-02-08,8,1499.0,10,10792.8,Completed,UPI
ORD00724,C0247,P095,2024-12-05,7,129.0,5,857.85,Completed,Cash
ORD04528,C0046,P071,2024-02-09,6,499.0,30,2095.8,Completed,Card
ORD01142,C0094,P049,2025-03-23,2,31999.0,0,63998.0,Completed,Card
ORD02763,C0237,P094,2024-03-16,3,399.0,5,1137.15,Completed,UPI
ORD00847,C0197,P036,2024-08-13,5,22495.0,30,78732.5,Completed,Net Banking
ORD02552,C0188,P050,2024-03-05,6,44900.0,5,255930.0,Pending,UPI
ORD02929,C0342,P061,2024-01-21,7,2499.0,15,14869.05,Completed,UPI
ORD00118,C0364,P096,2024-01-08,10,179.0,20,1432.0,Completed,UPI
ORD00646,C0121,P096,2025-06-30,10,179.0,5,1700.5,Completed,UPI
ORD00004,C0281,P033,2025-04-30,3,1299.0,5,3702.15,Completed,Card
ORD04171,C0059,P053,2025-06-04,8,499.0,20,3193.6,Pending,UPI
ORD00468,C0092,P063,2024-09-07,1,899.0,0,899.0,Pending,Card
ORD00006,C0215,P014,2025-06-07,10,29990.0,0,299900.0,Completed,Cash
ORD00920,C0057,P025,2024-10-18,1,2499.0,0,2499.0,Completed,Cash
ORD02596,C0028,P004,2024-05-24,6,24999.0,0,149994.0,Completed,UPI
ORD01064,C0325,P058,2024-06-13,3,199.0,5,567.15,Completed,UPI
ORD02591,C0458,P098,2025-04-01,3,599.0,0,1797.0,Completed,UPI
ORD00243,C0157,P058,2025-04-27,1,199.0,10,179.1,Completed,Card
ORD01161,C0458,P085,2025-03-31,1,34999.0,10,31499.1,Returned,Card
ORD02871,C0078,P018,2024-08-15,9,59900.0,15,458235.0,Completed,Cash
ORD03736,C0218,P031,2024-12-28,7,12999.0,0,90993.0,Completed,Card
ORD02398,C0192,P001,2025-05-08,2,89999.0,0,179998.0,Pending,Net Banking
ORD03518,C0409,P093,2024-03-02,3,299.0,0,897.0,Completed,Card
ORD03422,C0293,P004,2024-04-26,7,24999.0,5,166243.35,Completed,UPI
ORD02564,C0225,P084,2025-02-02,1,4999.0,15,4249.15,Returned,Card
ORD01606,C0024,P049,2024-07-29,2,31999.0,5,60798.1,Completed,UPI
ORD04875,C0433,P092,2024-12-16,3,275.0,10,742.5,Completed,Cash
ORD02325,C0390,P069,2024-01-16,2,14999.0,15,25498.3,Completed,Net Banking
ORD02710,C0277,P071,2024-08-30,10,499.0,25,3742.5,Pending,UPI
ORD04440,C0258,P052,2024-06-24,5,299.0,0,1495.0,Completed,Card
ORD01313,C0288,P070,2024-07-26,2,799.0,25,1198.5,Completed,Cash
ORD03449,C0267,P068,2025-01-02,7,34999.0,10,220493.7,Completed,Card
ORD03813,C0442,P061,2025-02-18,6,2499.0,0,14994.0,Completed,UPI
ORD04700,C0111,P048,2024-05-14,9,28999.0,10,234891.9,Pending,Card
ORD02363,C0431,P081,2025-05-07,7,12999.0,0,90993.0,Completed,UPI
ORD01976,C0444,P006,2024-07-28,8,62999.0,10,453592.8,Completed,Cash
ORD03515,C0175,P008,2024-12-18,3,47999.0,30,100797.9,Completed,Net Banking
ORD01762,C0107,P039,2025-03-14,10,2299.0,25,17242.5,Cancelled,Card
ORD02740,C0437,P094,2024-10-29,2,399.0,15,678.3,Completed,Card
ORD04704,C0416,P046,2025-04-21,2,999.0,20,1598.4,Completed,UPI
ORD02473,C0007,P017,2024-02-06,4,68999.0,0,275996.0,Completed,Cash
ORD04008,C0073,P065,2025-06-19,7,699.0,10,4403.7,Cancelled,UPI
ORD01494,C0185,P040,2024-03-07,7,1799.0,30,8815.1,Completed,Net Banking
ORD04207,C0284,P038,2024-10-09,8,1995.0,30,11172.0,Completed,Card
ORD02159,C0310,P094,2024-05-14,8,399.0,0,3192.0,Completed,UPI
ORD01170,C0373,P050,2025-03-06,2,44900.0,0,89800.0,Completed,UPI
ORD00233,C0498,P058,2025-05-31,2,199.0,5,378.1,Completed,Cash
ORD00067,C0490,P069,2025-06-30,1,14999.0,30,10499.3,Completed,Card
ORD01604,C0023,P028,2024-04-11,8,1699.0,0,13592.0,Cancelled,Cash
ORD03284,C0079,P006,2024-08-20,2,62999.0,25,94498.5,Pending,Card
ORD03597,C0125,P080,2024-01-14,8,299.0,0,2392.0,Completed,UPI
ORD00126,C0047,P019,2025-04-27,10,73999.0,10,665991.0,Completed,UPI
ORD01297,C0173,P020,2024-02-07,6,8995.0,25,40477.5,Completed,Net Banking
ORD01977,C0053,P088,2025-03-27,3,28999.0,5,82647.15,Pending,UPI
ORD04560,C0151,P037,2025-06-22,9,6995.0,5,59807.25,Completed,Card
ORD04524,C0375,P071,2024-05-24,5,499.0,0,2495.0,Completed,Cash
ORD02076,C0159,P072,2024-08-21,9,499.0,25,3368.25,Completed,Card
ORD03087,C0135,P022,2025-02-18,10,12999.0,5,123490.5,Completed,UPI
ORD04387,C0267,P023,2024-09-07,7,5999.0,25,31494.75,Completed,Card
ORD03346,C0096,P015,2024-07-12,7,14999.0,10,94493.7,Completed,UPI
ORD04507,C0025,P029,2024-09-07,10,1999.0,20,15992.0,Completed,UPI
ORD02798,C0441,P085,2024-01-04,10,34999.0,0,349990.0,Completed,Card
ORD00919,C0072,P046,2025-03-20,1,999.0,10,899.1,Cancelled,Cash
ORD01647,C0052,P072,2024-06-12,3,499.0,0,1497.0,Completed,Card
ORD00365,C0196,P087,2024-11-19,9,29999.0,30,188993.7,Returned,UPI
ORD03288,C0371,P017,2024-11-23,9,68999.0,10,558891.9,Completed,Cash
ORD02126,C0355,P033,2025-06-03,5,1299.0,30,4546.5,Completed,Net Banking
ORD04124,C0215,P090,2024-12-28,8,799.0,5,6072.4,Completed,UPI
ORD00526,C0422,P039,2025-05-31,5,2299.0,10,10345.5,Completed,UPI
ORD00056,C0136,P017,2024-06-13,10,68999.0,5,655490.5,Completed,Card
ORD00639,C0404,P080,2025-03-28,6,299.0,30,1255.8,Completed,UPI
ORD00303,C0236,P069,2024-12-09,8,14999.0,10,107992.8,Cancelled,UPI
ORD02767,C0054,P011,2024-07-05,4,79999.0,30,223997.2,Completed,Card
ORD01277,C0400,P081,2024-04-22,10,12999.0,25,97492.5,Completed,Card
ORD02056,C0400,P003,2024-02-13,4,39999.0,0,159996.0,Completed,UPI
ORD03645,C0179,P082,2025-04-19,1,24999.0,30,17499.3,Completed,UPI
ORD04144,C0344,P076,2024-07-06,6,299.0,0,1794.0,Completed,Card
ORD04203,C0435,P014,2024-07-07,6,29990.0,0,179940.0,Completed,Card
ORD02287,C0117,P079,2024-02-12,7,399.0,0,2793.0,Returned,UPI
ORD02262,C0490,P085,2024-05-22,1,34999.0,5,33249.05,Completed,Card
ORD02297,C0387,P095,2025-05-10,2,129.0,20,206.4,Completed,UPI
ORD01754,C0282,P086,2024-06-17,4,12999.0,30,36397.2,Pending,UPI
ORD01969,C0415,P032,2025-06-26,3,4999.0,30,10497.9,Completed,Card
ORD04393,C0307,P061,2024-06-16,2,2499.0,10,4498.2,Completed,UPI
ORD03118,C0399,P036,2024-01-17,4,22495.0,10,80982.0,Pending,UPI
ORD02394,C0070,P036,2025-04-26,3,22495.0,20,53988.0,Completed,Card
ORD00524,C0206,P029,2024-04-04,10,1999.0,0,19990.0,Completed,UPI
ORD03901,C0379,P016,2025-02-18,9,54999.0,0,494991.0,Completed,Card
ORD03123,C0298,P040,2025-05-11,3,1799.0,0,5397.0,Pending,Net Banking
ORD04157,C0422,P094,2024-12-19,1,399.0,10,359.1,Pending,UPI
ORD01970,C0077,P003,2024-12-01,9,39999.0,10,323991.9,Completed,UPI
ORD00672,C0366,P008,2024-11-01,7,47999.0,0,335993.0,Completed,Card
ORD04189,C0083,P054,2024-04-20,6,1299.0,5,7404.3,Completed,Card
ORD00667,C0106,P032,2025-03-30,2,4999.0,20,7998.4,Completed,Card
ORD04380,C0079,P022,2024-06-02,9,12999.0,30,81893.7,Completed,Cash
ORD01888,C0316,P068,2024-03-14,10,34999.0,5,332490.5,Completed,Card
ORD03267,C0442,P039,2024-09-23,2,2299.0,20,3678.4,Completed,Card
ORD00281,C0077,P021,2024-05-28,3,14999.0,0,44997.0,Completed,UPI
ORD01720,C0344,P051,2024-01-20,9,699.0,5,5976.45,Completed,Card
ORD02948,C0190,P036,2025-03-08,8,22495.0,15,152966.0,Completed,UPI
ORD00900,C0028,P093,2025-01-14,4,299.0,30,837.2,Completed,Cash
ORD04897,C0478,P053,2025-01-04,6,499.0,10,2694.6,Completed,Cash
ORD00761,C0424,P089,2025-05-15,1,499.0,0,499.0,Completed,Net Banking
ORD01907,C0281,P038,2025-04-12,1,1995.0,5,1895.25,Completed,Card
ORD04043,C0112,P089,2024-12-19,2,499.0,0,998.0,Cancelled,Cash
ORD03824,C0189,P079,2025-03-21,10,399.0,20,3192.0,Completed,Net Banking
ORD04139,C0432,P095,2024-11-28,6,129.0,5,735.3,Completed,UPI
ORD03819,C0319,P057,2024-03-25,2,299.0,0,598.0,Returned,UPI
ORD04301,C0279,P006,2025-01-05,7,62999.0,5,418943.35,Completed,Net Banking
ORD02594,C0068,P017,2024-02-08,4,68999.0,0,275996.0,Completed,UPI
ORD04165,C0161,P078,2025-01-29,9,799.0,10,6471.9,Completed,Card
ORD03032,C0305,P002,2024-01-14,10,134999.0,30,944993.0,Completed,UPI
ORD03580,C0332,P029,2024-09-18,6,1999.0,0,11994.0,Completed,Cash
ORD02833,C0074,P044,2024-07-04,4,4999.0,25,14997.0,Completed,UPI
ORD03473,C0210,P059,2024-10-21,3,3499.0,20,8397.6,Completed,UPI
ORD00138,C0236,P076,2024-01-29,8,299.0,0,2392.0,Completed,UPI
ORD02181,C0362,P012,2025-04-11,3,44999.0,0,134997.0,Cancelled,Card
ORD02129,C0183,P023,2024-08-28,9,5999.0,10,48591.9,Completed,Card
ORD03178,C0233,P088,2024-06-11,3,28999.0,0,86997.0,Completed,Card
ORD04409,C0311,P059,2024-06-05,9,3499.0,5,29916.45,Completed,Card
ORD04262,C0307,P092,2024-08-31,5,275.0,30,962.5,Completed,Card
ORD04345,C0265,P076,2024-08-20,1,299.0,30,209.3,Returned,Card
ORD01332,C0029,P057,2024-03-04,6,299.0,0,1794.0,Cancelled,UPI
ORD02018,C0193,P094,2024-02-12,9,399.0,0,3591.0,Completed,UPI
ORD02483,C0291,P011,2024-07-26,2,79999.0,10,143998.2,Completed,Card
ORD01359,C0171,P007,2024-04-02,5,54999.0,0,274995.0,Pending,Card
ORD01330,C0385,P070,2024-04-16,1,799.0,10,719.1,Completed,Net Banking
ORD02151,C0247,P077,2025-05-10,3,699.0,0,2097.0,Completed,Cash
ORD02123,C0350,P035,2024-08-28,7,3499.0,25,18369.75,Completed,UPI
ORD03982,C0441,P019,2025-01-10,6,73999.0,10,399594.6,Completed,Cash
ORD01253,C0311,P097,2024-04-18,4,179.0,30,501.2,Completed,UPI
ORD03279,C0165,P064,2024-08-16,10,1299.0,5,12340.5,Completed,Net Banking
ORD03375,C0074,P055,2024-07-21,4,299.0,0,1196.0,Completed,UPI
ORD02815,C0301,P094,2025-05-01,3,399.0,10,1077.3,Returned,Net Banking
ORD01849,C0440,P064,2024-05-09,1,1299.0,5,1234.05,Completed,Net Banking
ORD03038,C0114,P049,2024-01-06,1,31999.0,10,28799.1,Returned,Net Banking
ORD00389,C0304,P031,2025-05-15,7,12999.0,0,90993.0,Pending,Card
ORD00236,C0391,P018,2025-05-07,9,59900.0,5,512145.0,Completed,Card
ORD01078,C0220,P024,2025-01-01,4,2499.0,0,9996.0,Completed,UPI
ORD01985,C0322,P074,2024-01-22,5,399.0,5,1895.25,Completed,UPI
ORD04364,C0352,P060,2025-04-21,7,1295.0,0,9065.0,Cancelled,Card
ORD03963,C0263,P035,2024-10-22,7,3499.0,0,24493.0,Completed,Card
ORD00771,C0213,P032,2024-07-02,10,4999.0,10,44991.0,Completed,Net Banking
ORD02166,C0467,P016,2024-03-25,7,54999.0,10,346493.7,Completed,Net Banking
ORD00674,C0301,P031,2025-05-19,9,12999.0,20,93592.8,Completed,UPI
ORD00250,C0306,P069,2024-03-31,3,14999.0,5,42747.15,Completed,Card
ORD01575,C0483,P018,2025-02-09,4,59900.0,30,167720.0,Completed,Card
ORD03420,C0345,P004,2025-02-25,9,24999.0,5,213741.45,Completed,UPI
ORD02082,C0473,P028,2024-01-16,9,1699.0,15,12997.35,Pending,UPI
ORD01824,C0012,P070,2024-10-05,4,799.0,30,2237.2,Completed,Cash
ORD00717,C0454,P070,2024-05-29,3,799.0,15,2037.45,Completed,UPI
ORD04713,C0022,P073,2024-09-28,1,299.0,30,209.3,Completed,Net Banking
ORD02049,C0064,P068,2024-10-20,2,34999.0,20,55998.4,Completed,UPI
ORD04179,C0488,P067,2025-01-15,2,2499.0,30,3498.6,Completed,Net Banking
ORD02725,C0312,P002,2024-12-05,4,134999.0,5,512996.2,Cancelled,Card
ORD04564,C0318,P015,2025-03-06,1,14999.0,5,14249.05,Cancelled,Card
ORD01461,C0219,P049,2024-11-29,9,31999.0,20,230392.8,Pending,Cash
ORD01669,C0103,P096,2024-03-24,3,179.0,0,537.0,Pending,UPI
ORD02757,C0175,P021,2024-04-07,2,14999.0,20,23998.4,Completed,Card
ORD02001,C0283,P011,2024-12-13,9,79999.0,20,575992.8,Completed,UPI
ORD00405,C0401,P039,2024-12-22,7,2299.0,0,16093.0,Completed,UPI
ORD00385,C0491,P083,2024-04-02,6,7999.0,20,38395.2,Cancelled,UPI
ORD04535,C0253,P031,2024-10-24,3,12999.0,0,38997.0,Pending,UPI
ORD02153,C0202,P040,2024-03-31,6,1799.0,5,10254.3,Completed,UPI
ORD01634,C0216,P054,2025-04-16,8,1299.0,15,8833.2,Returned,Card
ORD04629,C0242,P051,2025-01-04,5,699.0,0,3495.0,Pending,Card
ORD03926,C0375,P007,2025-01-05,4,54999.0,5,208996.2,Completed,Card
ORD04159,C0171,P089,2025-05-24,6,499.0,10,2694.6,Completed,UPI
ORD00224,C0421,P089,2024-10-09,9,499.0,20,3592.8,Completed,Net Banking
ORD02194,C0256,P079,2024-04-29,3,399.0,15,1017.45,Completed,Cash
ORD03137,C0165,P020,2025-04-26,3,8995.0,0,26985.0,Completed,Card
ORD01825,C0269,P044,2024-11-25,1,4999.0,15,4249.15,Completed,UPI
ORD04644,C0366,P007,2024-01-08,9,54999.0,25,371243.25,Completed,Card
ORD00798,C0193,P027,2024-02-08,4,2499.0,25,7497.0,Returned,Card
ORD02872,C0496,P001,2024-06-01,7,89999.0,0,629993.0,Completed,UPI
ORD00010,C0057,P074,2025-05-20,3,399.0,0,1197.0,Pending,UPI
ORD01945,C0482,P072,2024-09-10,2,499.0,10,898.2,Completed,Card
ORD01839,C0086,P031,2024-01-18,4,12999.0,25,38997.0,Pending,UPI
ORD00256,C0117,P054,2024-09-03,10,1299.0,0,12990.0,Completed,UPI
ORD04551,C0492,P083,2025-05-30,2,7999.0,0,15998.0,Completed,Net Banking
ORD01582,C0176,P024,2024-04-08,5,2499.0,10,11245.5,Completed,Card
ORD02957,C0194,P088,2024-07-30,3,28999.0,15,73947.45,Cancelled,Net Banking
ORD00925,C0122,P007,2024-12-16,7,54999.0,25,288744.75,Pending,Card
ORD02509,C0142,P018,2024-09-02,6,59900.0,25,269550.0,Returned,UPI
ORD03776,C0055,P091,2024-07-05,4,25.0,10,90.0,Pending,UPI
ORD04137,C0295,P005,2024-02-26,7,19999.0,5,132993.35,Pending,Card
ORD02780,C0357,P068,2025-05-23,4,34999.0,10,125996.4,Pending,UPI
ORD00540,C0122,P077,2024-05-05,6,699.0,10,3774.6,Pending,Cash
ORD02746,C0286,P009,2024-12-27,3,44999.0,15,114747.45,Completed,UPI
ORD04541,C0165,P051,2024-07-30,2,699.0,15,1188.3,Returned,UPI
ORD04614,C0497,P091,2024-07-08,4,25.0,15,85.0,Returned,Card
ORD01146,C0279,P073,2024-10-27,1,299.0,10,269.1,Completed,Card
ORD04469,C0492,P087,2024-06-29,8,29999.0,0,239992.0,Completed,Card
ORD00668,C0024,P063,2024-01-24,6,899.0,10,4854.6,Completed,UPI
ORD03020,C0325,P049,2024-07-22,4,31999.0,5,121596.2,Pending,Card
ORD00358,C0078,P085,2025-04-02,6,34999.0,0,209994.0,Completed,Cash
ORD02832,C0463,P017,2024-07-07,6,68999.0,0,413994.0,Completed,UPI
ORD02784,C0231,P086,2024-09-09,2,12999.0,30,18198.6,Completed,UPI
ORD01354,C0225,P079,2025-04-12,10,399.0,25,2992.5,Completed,Cash
ORD00471,C0433,P034,2024-06-15,10,2499.0,0,24990.0,Completed,Card
ORD02704,C0015,P034,2024-10-23,6,2499.0,0,14994.0,Pending,UPI
ORD03331,C0083,P077,2024-05-30,8,699.0,5,5312.4,Completed,UPI
ORD03638,C0013,P071,2024-07-11,9,499.0,10,4041.9,Returned,Card
ORD01397,C0237,P096,2025-05-25,4,179.0,20,572.8,Completed,Card
ORD03585,C0487,P097,2024-04-28,2,179.0,20,286.4,Completed,UPI
ORD04529,C0163,P075,2024-03-03,1,399.0,5,379.05,Cancelled,Card
ORD03377,C0028,P024,2025-05-29,7,2499.0,10,15743.7,Returned,Card
ORD01257,C0471,P015,2024-05-02,8,14999.0,10,107992.8,Completed,UPI
ORD03513,C0061,P079,2024-10-29,6,399.0,5,2274.3,Completed,Card
ORD01251,C0316,P041,2024-04-11,6,2999.0,5,17094.3,Completed,UPI
ORD04854,C0304,P060,2025-05-02,10,1295.0,30,9065.0,Completed,Card
ORD04299,C0076,P046,2025-02-06,8,999.0,10,7192.8,Completed,UPI
ORD03285,C0242,P037,2025-06-29,7,6995.0,15,41620.25,Completed,UPI
ORD02934,C0401,P021,2024-10-15,4,14999.0,0,59996.0,Completed,Net Banking
ORD04176,C0058,P087,2024-10-24,8,29999.0,0,239992.0,Completed,Card
ORD01853,C0126,P019,2024-01-17,4,73999.0,15,251596.6,Completed,UPI
ORD04916,C0314,P046,2024-01-08,5,999.0,25,3746.25,Completed,Card
ORD02106,C0443,P075,2024-11-26,1,399.0,0,399.0,Cancelled,UPI
ORD00134,C0142,P029,2024-07-18,8,1999.0,10,14392.8,Completed,UPI
ORD00929,C0359,P094,2025-05-29,10,399.0,0,3990.0,Completed,Net Banking
ORD00824,C0417,P019,2024-10-02,4,73999.0,10,266396.4,Completed,UPI
ORD04586,C0403,P008,2024-11-28,8,47999.0,0,383992.0,Returned,Card
ORD01532,C0458,P052,2024-05-06,10,299.0,30,2093.0,Completed,Card
ORD01215,C0186,P035,2024-09-13,10,3499.0,0,34990.0,Completed,Card
ORD00505,C0310,P087,2024-11-30,3,29999.0,5,85497.15,Completed,UPI
